Time (sec),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial
0.1,56.59349,57.67884,54.86229,60.55767,60.06795,61.49066,58.30233,59.39907,61.76974,57.99734,68.41439,60.43213,18
0.2,56.59349,57.67884,54.86368,60.55941,60.06708,61.49066,58.30233,59.39937,61.76939,57.99734,68.41625,60.43278,18
0.3,56.59506,57.68291,54.8704,60.55941,60.06708,61.49079,58.30295,59.39937,61.76939,57.99744,68.40902,60.43278,18
0.4,56.59728,57.68291,54.8704,60.56198,60.06702,61.49079,58.30295,59.39861,61.76834,57.99907,68.40902,60.4323,18
0.5,56.59728,57.69377,54.88275,60.5653,60.06702,61.49128,58.30397,59.39861,61.76834,57.99907,68.40691,60.43208,18
0.6,56.60215,57.69756,54.88275,60.5653,60.06784,61.49128,58.30397,59.39833,61.76878,57.99756,68.40691,60.43208,18
0.7,56.60215,57.69756,54.8842,60.56612,60.06784,61.49103,58.30397,59.39833,61.76878,57.99756,68.4048,60.43242,18
0.8,56.60232,57.69945,54.88864,60.56612,60.06784,61.49103,58.30244,59.39897,61.76876,57.99738,68.40211,60.43242,18
0.9,56.60935,57.69945,54.88864,60.57165,60.06748,61.49011,58.30244,59.39897,61.76739,57.99738,68.40211,60.43292,18
1,56.60935,57.71317,54.9145,60.57165,60.06748,61.49011,58.30266,59.39933,61.76739,57.99654,68.40326,60.43292,18
1.1,56.62327,57.71317,54.9145,60.5919,60.06714,61.49183,58.30266,59.39933,61.76846,57.99654,68.40326,60.43309,18
1.2,56.62327,57.73875,54.95109,60.62986,60.06714,61.49183,58.30634,59.39995,61.76846,57.99756,68.40946,60.43255,18
1.3,56.63882,57.73875,54.95109,60.62986,60.06808,61.4914,58.30634,59.39995,61.76907,57.99834,68.40946,60.43255,18
1.4,56.63882,57.75777,54.9803,60.71228,60.06808,61.4914,58.30572,59.39892,61.76846,57.99834,68.41286,60.43326,18
1.5,56.64749,57.77022,54.9803,60.71228,60.06589,61.49054,58.30572,59.39892,61.76846,57.99868,68.41286,60.43326,18
1.6,56.64749,57.77022,54.98699,60.72028,60.06589,61.49054,58.30538,59.39827,61.76963,57.99868,68.41369,60.43227,18
1.7,56.64581,57.76564,54.9887,60.72028,60.06803,61.48987,58.30538,59.39827,61.76963,57.99856,68.41254,60.43227,18
1.8,56.64613,57.76564,54.9887,60.72282,60.06803,61.48987,58.30657,59.39874,61.76866,57.99856,68.41254,60.43345,18
1.9,56.64613,57.75922,54.9902,60.72282,60.06684,61.49066,58.30657,59.39874,61.76866,57.99694,68.41087,60.43238,18
2,56.64592,57.75353,54.9902,60.72305,60.06684,61.49066,58.31246,59.39902,61.76832,57.99727,68.41087,60.43238,18
2.1,56.64592,57.75353,54.99015,60.72415,60.06761,61.49109,58.31246,59.39902,61.76832,57.99727,68.40979,60.43232,18
2.2,56.64689,57.74924,54.99015,60.72415,60.06761,61.49109,58.31557,59.39881,61.76779,57.99749,68.40666,60.43232,18
2.3,56.64938,57.74924,54.99529,60.73069,60.06661,61.49017,58.31557,59.39881,61.76844,57.99749,68.40666,60.43189,18
2.4,56.64938,57.74433,54.99928,60.73069,60.06661,61.49017,58.31297,59.39931,61.76844,57.99756,68.40614,60.43189,18
2.5,56.65274,57.74237,54.99928,60.73622,60.06707,61.49048,58.31297,59.39931,61.76817,57.99756,68.40614,60.43225,18
2.6,56.65274,57.74237,55.00161,60.73749,60.06707,61.49048,58.31257,59.39878,61.76817,57.99884,68.40365,60.43267,18
2.7,56.65432,57.74383,55.00161,60.73749,60.06649,61.49085,58.31257,59.39878,61.76943,57.99929,68.40595,60.43267,18
2.8,56.65432,57.74383,55.00487,60.7485,60.06649,61.49085,58.31235,59.39878,61.76846,57.99929,68.40595,60.43238,18
2.9,56.65979,57.74472,55.01235,60.7485,60.06589,61.49085,58.31235,59.39955,61.76846,57.99817,68.40666,60.43238,18
3,56.66652,57.74472,55.01235,60.76783,60.06589,61.49132,58.31325,59.39955,61.76913,57.99817,68.40666,60.43167,18
3.1,56.66652,57.75052,55.01629,60.76783,60.0663,61.49132,58.31325,59.39886,61.76913,57.99756,68.40474,60.43292,18
3.2,56.67915,57.76586,55.01629,60.80422,60.0663,61.49091,58.32032,59.39886,61.77024,57.99795,68.40474,60.43292,18
3.3,56.67915,57.76586,55.01525,60.8162,60.06583,61.49091,58.32032,59.39763,61.77024,57.99795,68.41132,60.43332,18
3.4,56.70645,57.87916,55.01525,60.8162,60.06583,61.49054,58.33199,59.39763,61.78325,57.99828,68.44503,60.43332,18
3.5,56.7524,57.87916,55.01753,61.071,60.06506,61.49054,58.33199,59.39693,61.85146,57.99828,68.44503,60.43363,18
3.6,56.7524,57.94453,55.00296,61.071,60.06506,61.48911,58.33873,59.39693,61.85146,57.99845,68.50143,60.43363,18
3.7,56.77104,57.94453,55.00296,61.18979,60.06475,61.48911,58.33873,59.39628,61.85321,57.99868,68.50143,60.43429,18
3.8,56.77104,57.95525,54.94301,61.18979,60.06475,61.48901,58.3431,59.39628,61.85321,57.99868,68.5195,60.43338,18
3.9,56.77588,57.94773,54.94301,61.22015,60.06519,61.48901,58.3431,59.39652,61.8537,57.99806,68.5195,60.43338,18
4,56.77588,57.94773,54.92117,61.2268,60.06519,61.48961,58.33035,59.39652,61.8537,57.99806,68.52483,60.43316,18
4.1,56.77583,57.94879,54.92117,61.2268,60.06595,61.48961,58.33035,59.39751,61.85,57.99783,68.52059,60.43316,18
4.2,56.77583,57.94879,54.9219,61.23672,60.06595,61.4893,58.30867,59.39751,61.84794,57.99783,68.52059,60.43393,18
4.3,56.77991,57.95586,54.92382,61.23672,60.06684,61.4893,58.30867,59.39938,61.84794,57.99811,68.51867,60.43393,18
4.4,56.78409,57.95586,54.92382,61.24005,60.06684,61.49024,58.30283,59.39938,61.84628,57.99851,68.51867,60.4338,18
4.5,56.78409,57.96254,54.92303,61.24005,60.06583,61.49024,58.30283,59.3989,61.84628,57.99851,68.51855,60.4338,18
4.6,56.78725,57.96254,54.92303,61.23953,60.06583,61.49085,58.32666,59.3989,61.84555,57.99985,68.51855,60.43274,18
4.7,56.78725,57.96736,54.92371,61.24025,60.06583,61.49085,58.32666,59.39682,61.84642,57.99985,68.5179,60.43221,18
4.8,56.7897,57.97162,54.92371,61.24025,60.06678,61.49115,58.32666,59.39682,61.84642,58.00036,68.51886,60.43221,18
4.9,56.7897,57.97162,54.92479,61.23896,60.06678,61.49115,58.33142,59.39774,61.84622,58.00036,68.51886,60.43208,18
5,56.79057,57.97414,54.92355,61.23896,60.06708,61.49146,58.33142,59.39774,61.84622,57.99834,68.51334,60.43208,18
5.1,56.78834,57.97414,54.92355,61.23483,60.06708,61.49146,58.3175,59.39804,61.84506,57.99907,68.51334,60.43173,18
5.2,56.78834,57.971,54.92267,61.23483,60.06755,61.49097,58.3175,59.39804,61.84506,57.99907,68.50752,60.43255,18
5.3,56.78649,57.96798,54.92267,61.23116,60.06755,61.49097,58.31274,59.39827,61.84553,57.99912,68.50752,60.43255,18
5.4,56.78649,57.96798,54.92459,61.19343,60.06678,61.49079,58.31274,59.39827,61.84553,57.99912,68.49316,60.43296,18
5.5,56.75316,57.9034,54.92459,61.19343,60.06678,61.49079,58.29882,59.3992,61.83967,57.99794,68.43633,60.43296,18
5.6,56.66695,57.9034,54.91191,60.84345,60.06659,61.49079,58.29882,59.3992,61.78252,57.99794,68.43633,60.43125,18
5.7,56.66695,57.8173,54.9204,60.84345,60.06659,61.49079,58.26663,59.39907,61.78252,57.99801,68.41267,60.43125,18
5.8,56.65199,57.77619,54.9204,60.73447,60.06666,61.49115,58.26663,59.39907,61.77642,57.99884,68.41267,60.43179,18
5.9,56.65199,57.77619,54.91486,60.69529,60.06666,61.49115,58.28547,59.39728,61.77642,57.99884,68.41126,60.4316,18
6,56.64315,57.75599,54.91486,60.69529,60.06661,61.49195,58.28547,59.39728,61.77119,57.99733,68.41126,60.4316,18
6.1,56.64315,57.75599,54.89035,60.60646,60.06661,61.49195,58.30969,59.39763,61.77,57.99733,68.40576,60.43167,18
6.2,56.62609,57.73819,54.89035,60.60646,60.06702,61.49311,58.30969,59.39763,61.77,57.99811,68.39899,60.43167,18
6.3,56.61991,57.73819,54.8889,60.59399,60.06702,61.49311,58.31212,59.39948,61.76777,57.99811,68.39899,60.43202,18
6.4,56.61991,57.72927,54.88916,60.59399,60.06867,61.49238,58.31212,59.39948,61.76777,57.99856,68.39476,60.43202,18
6.5,56.61796,57.72927,54.88916,60.59105,60.06867,61.49238,58.30775,59.40053,61.76884,57.99856,68.39476,60.43268,18
6.6,56.61796,57.72102,54.88838,60.58831,60.06867,61.49262,58.30775,59.40053,61.76884,57.99856,68.3931,60.43261,18
6.7,56.61672,57.70592,54.88838,60.58831,60.06867,61.49262,58.30069,59.40053,61.76834,57.99885,68.3931,60.43261,18
6.8,56.61672,57.70592,54.89821,60.59932,60.06897,61.49262,58.30069,59.39961,61.76841,57.99885,68.39196,60.43179,18
6.9,56.62121,57.67633,54.89821,60.59932,60.06897,61.49213,58.29729,59.39961,61.76841,57.99794,68.40269,60.43179,18
7,56.63784,57.67633,54.91879,60.63814,60.06808,61.49213,58.29729,59.39954,61.76907,57.99794,68.40269,60.43196,18
7.1,56.63784,57.68541,54.9486,60.63814,60.06808,61.49285,58.29582,59.39954,61.76907,57.99834,68.40543,60.43196,18
7.2,56.64467,57.69205,54.9486,60.70764,60.06854,61.49285,58.29582,59.40013,61.76981,57.99912,68.40543,60.43141,18
7.3,56.64467,57.69205,54.9615,60.72311,60.06854,61.49213,58.29446,59.40013,61.76981,57.99912,68.40084,60.43135,18
7.4,56.64722,57.69316,54.9615,60.72311,60.06837,61.49213,58.29446,59.39972,61.76834,57.99767,68.40084,60.43135,18
7.5,56.64722,57.69316,54.96839,60.72486,60.06837,61.49244,58.29158,59.39972,61.7687,57.99767,68.40014,60.43095,18
7.6,56.64646,57.69071,54.96088,60.72486,60.06873,61.49244,58.29158,59.39826,61.7687,57.99778,68.40749,60.43095,18
7.7,56.64164,57.69071,54.96088,60.71366,60.06873,61.49322,58.27653,59.39826,61.76872,57.99778,68.40749,60.4307,18
7.8,56.64164,57.67934,54.9399,60.71366,60.0672,61.49322,58.27653,59.39833,61.76872,57.99749,68.40749,60.4316,18
7.9,56.63215,57.67934,54.9399,60.67652,60.0672,61.49244,58.28508,59.39833,61.77014,57.99705,68.40749,60.4316,18
8,56.63215,57.66776,54.9175,60.62153,60.0692,61.49244,58.28508,59.39752,61.77014,57.99705,68.41191,60.43232,18
8.1,56.62175,57.6583,54.9175,60.62153,60.0692,61.49242,58.32723,59.39752,61.77125,57.99756,68.41791,60.43232,18
8.2,56.62175,57.6583,54.89231,60.5922,60.06642,61.49242,58.32723,59.39844,61.77192,57.99756,68.41791,60.432,18
8.3,56.61477,57.6523,54.90322,60.5922,60.06642,61.49109,58.33267,59.39844,61.77192,57.99873,68.42225,60.432,18
8.4,56.61791,57.6523,54.90322,60.59831,60.06619,61.49109,58.33267,59.39878,61.77235,57.99851,68.42225,60.43358,18
8.5,56.61791,57.65775,54.9101,60.59831,60.06619,61.49022,58.34383,59.39878,61.77235,57.99851,68.42533,60.43368,18
0.1,56.60199,57.69399,54.87443,60.5666,60.06714,61.49005,58.32927,59.39769,61.761,57.99918,68.37592,60.43267,19
0.2,56.60172,57.69383,54.87045,60.5666,60.06714,61.4906,58.32774,59.39769,61.76187,57.99918,68.37592,60.43249,19
0.3,56.60031,57.69383,54.87045,60.56449,60.0675,61.4906,58.32774,59.39752,61.76187,57.99878,68.38415,60.43249,19
0.4,56.60031,57.69126,54.87097,60.56449,60.0675,61.48991,58.32933,59.39752,61.76126,57.99878,68.38415,60.4329,19
0.5,56.59945,57.68886,54.87097,60.56283,60.06813,61.48991,58.32933,59.39892,61.76126,57.99851,68.37291,60.43213,19
0.6,56.59945,57.68886,54.87314,60.56319,60.06813,61.49011,58.33114,59.39892,61.76074,57.99873,68.37291,60.43213,19
0.7,56.59934,57.68821,54.87314,60.56319,60.06748,61.49011,58.33114,59.39775,61.76124,57.99873,68.37375,60.43219,19
0.8,56.59934,57.68821,54.86741,60.562,60.06748,61.49083,58.3295,59.39775,61.76124,57.99783,68.38505,60.43219,19
0.9,56.59999,57.69043,54.86741,60.562,60.06748,61.49083,58.3295,59.39803,61.76434,57.99783,68.38505,60.43332,19
1,56.6001,57.69043,54.86833,60.56326,60.06748,61.49011,58.32853,59.39803,61.76434,57.99772,68.40275,60.43332,19
1.1,56.6001,57.69026,54.87045,60.56326,60.06744,61.49011,58.32853,59.39781,61.76446,57.99789,68.40275,60.43303,19
1.2,56.59939,57.68987,54.87045,60.56336,60.06744,61.4903,58.32853,59.39781,61.76446,57.99789,68.42047,60.43393,19
1.3,56.59939,57.68987,54.87515,60.56409,60.06744,61.4903,58.32848,59.39855,61.76457,57.99901,68.42047,60.43393,19
1.4,56.59966,57.68881,54.87515,60.56409,60.06885,61.49017,58.32848,59.39855,61.76364,57.99901,68.42034,60.43404,19
1.5,56.59966,57.68881,54.87572,60.56426,60.06885,61.49017,58.32672,59.39844,61.76364,57.99913,68.42098,60.43404,19
1.6,56.6001,57.68864,54.87717,60.56426,60.06701,61.49011,58.32672,59.39844,61.76481,57.99913,68.42098,60.43393,19
1.7,56.59923,57.68864,54.87717,60.56444,60.06701,61.49011,58.32961,59.39781,61.76481,57.99778,68.41906,60.43448,19
1.8,56.59923,57.68742,54.87562,60.56444,60.06659,61.49011,58.32961,59.39781,61.76643,57.99834,68.41906,60.43448,19
1.9,56.60129,57.69166,54.87562,60.56545,60.06659,61.49011,58.32695,59.39728,61.76643,57.99834,68.42738,60.43296,19
2,56.60129,57.69166,54.88709,60.5732,60.06642,61.49071,58.32695,59.39728,61.76686,57.99845,68.4273,60.43296,19
2.1,56.60876,57.71038,54.88709,60.5732,60.06642,61.49071,58.31212,59.39833,61.76672,57.99845,68.4273,60.43387,19
2.2,56.62506,57.71038,54.92821,60.60606,60.06731,61.49115,58.31212,59.39833,61.76672,57.9993,68.42751,60.43278,19
2.3,56.62506,57.73898,54.98124,60.60606,60.06731,61.49115,58.2922,59.4006,61.7671,57.99868,68.42751,60.43278,19
2.4,56.6444,57.73898,54.98124,60.70976,60.06725,61.49203,58.2922,59.4006,61.7671,57.99868,68.4284,60.43242,19
2.5,56.6444,57.75559,54.99767,60.70976,60.06725,61.49203,58.25194,59.40182,61.76832,57.99727,68.43191,60.43242,19
2.6,56.66066,57.78596,54.99767,60.7508,60.06755,61.49187,58.25194,59.40182,61.76876,57.99727,68.43191,60.43238,19
2.7,56.66066,57.78596,55.02957,60.88036,60.06755,61.49187,58.17825,59.39971,61.76876,57.99733,68.42564,60.43238,19
2.8,56.68571,57.80836,55.02957,60.88036,60.0685,61.49354,58.17825,59.39971,61.77055,57.99834,68.42564,60.4332,19
2.9,56.68571,57.80836,55.04659,60.94361,60.0685,61.49354,58.09025,59.39414,61.77055,57.99834,68.42296,60.4332,19
3,56.69879,57.83139,55.07827,60.94361,60.06968,61.49405,58.09025,59.39414,61.81286,57.99727,68.42296,60.43315,19
3.1,56.91284,57.83139,55.07827,61.20847,60.06968,61.49405,58.12111,59.40119,61.81286,57.99727,68.44669,60.43297,19
3.2,56.91284,58.16162,55.0896,61.20847,60.07009,61.49405,58.12111,59.40119,61.85204,57.99682,68.44669,60.43297,19
3.3,56.84294,58.07742,55.0896,61.29286,60.07009,61.49493,58.20975,59.40119,61.85204,57.99682,68.49721,60.4328,19
3.4,56.84294,58.07742,55.03673,61.29182,60.06937,61.49493,58.20975,59.4006,61.85777,57.99693,68.52213,60.4328,19
3.5,56.8272,58.03074,55.03673,61.29182,60.06937,61.49495,58.24606,59.4006,61.8592,57.99693,68.52213,60.4323,19
3.6,56.8297,58.03074,54.99083,61.292,60.06843,61.49495,58.24606,59.39985,61.8592,57.99693,68.53546,60.4323,19
3.7,56.8297,58.04689,54.9872,61.292,60.06843,61.49374,58.24889,59.39985,61.86047,57.99693,68.53546,60.43238,19
3.8,56.83444,58.04991,54.9872,61.30359,60.06873,61.49374,58.24889,59.39926,61.86047,57.99756,68.54841,60.43154,19
3.9,56.83444,58.04991,54.99529,61.31,60.06873,61.49389,58.24369,59.39926,61.86001,57.99834,68.54841,60.43154,19
4,56.837,58.05121,54.99529,61.31,60.06885,61.49389,58.24369,59.39868,61.86001,57.99834,68.5488,60.43194,19
4.1,56.837,58.05121,54.99984,61.30926,60.06885,61.49452,58.24352,59.39868,61.85736,57.99789,68.55053,60.43194,19
4.2,56.83727,58.05661,55.00285,61.30926,60.06996,61.49452,58.24352,59.39926,61.85754,57.99789,68.55053,60.43179,19
4.3,56.84141,58.05661,55.00285,61.30926,60.06996,61.49446,58.24114,59.39926,61.85754,57.99834,68.55226,60.43179,19
4.4,56.84141,58.06527,55.00887,61.30926,60.06897,61.49446,58.24114,59.39938,61.86001,57.99722,68.55226,60.43194,19
4.5,56.83929,58.06527,55.00887,61.30609,60.06897,61.49434,58.23809,59.39938,61.86001,57.99722,68.55317,60.43332,19
4.6,56.83929,58.07038,55.01131,61.30609,60.0695,61.49434,58.23809,59.40013,61.85966,57.99767,68.55317,60.43332,19
4.7,56.84272,58.08355,55.01131,61.3034,60.0695,61.49428,58.2359,59.40013,61.86039,57.99767,68.55316,60.43196,19
4.8,56.84272,58.08355,55.01556,61.3034,60.06973,61.49428,58.2359,59.3989,61.86039,57.99711,68.55251,60.43196,19
4.9,56.85111,58.08355,55.01556,61.30572,60.06973,61.49501,58.236,59.3989,61.86088,57.99711,68.55251,60.43183,19
5,56.85111,58.10471,55.02324,61.31,60.06892,61.49501,58.236,59.39907,61.86088,57.99823,68.55553,60.43225,19
5.1,56.85438,58.10635,55.02324,61.31,60.06892,61.49464,58.23306,59.39907,61.86088,57.99823,68.55553,60.43225,19
5.2,56.85438,58.10635,55.02744,61.25169,60.06892,61.49464,58.23306,59.39914,61.85966,57.99823,68.5506,60.43165,19
5.3,56.78719,57.95726,54.99731,61.25169,60.06939,61.4946,58.23306,59.39914,61.85966,57.99722,68.53232,60.43165,19
5.4,56.68837,57.95726,54.99731,60.98773,60.06939,61.4946,58.22793,59.39925,61.85024,57.99722,68.53232,60.4323,19
5.5,56.68837,57.84665,54.9773,60.79479,60.07087,61.49427,58.22793,59.39925,61.85024,57.99744,68.44849,60.4323,19
5.6,56.65752,57.79451,54.9773,60.79479,60.07087,61.49427,58.23776,59.39903,61.77569,57.99688,68.44849,60.43194,19
5.7,56.65752,57.79451,54.94353,60.72246,60.06886,61.49336,58.23776,59.39903,61.77569,57.99688,68.43075,60.43339,19
5.8,56.64044,57.76726,54.94353,60.72246,60.06886,61.49336,58.25843,59.39978,61.77474,57.99722,68.43075,60.43339,19
5.9,56.64044,57.76726,54.92593,60.6402,60.06909,61.49334,58.25843,59.39978,61.77474,57.99722,68.43934,60.43177,19
6,56.63118,57.74857,54.92593,60.6402,60.06909,61.49334,58.27535,59.40054,61.77134,57.9975,68.4213,60.43177,19
6.1,56.625,57.74857,54.91641,60.61906,60.06826,61.49181,58.27535,59.40054,61.76809,57.9975,68.4213,60.43135,19
6.2,56.625,57.73774,54.91217,60.61906,60.06826,61.49181,58.29542,59.39972,61.76809,57.99688,68.41107,60.43135,19
6.3,56.62213,57.7344,54.91217,60.60978,60.06856,61.49171,58.29542,59.39972,61.76771,57.99727,68.41107,60.43196,19
6.4,56.62213,57.7344,54.92127,60.61558,60.06856,61.49171,58.30278,59.39687,61.76771,57.99727,68.39854,60.43129,19
6.5,56.62457,57.73635,54.92127,60.61558,60.06831,61.49175,58.30278,59.39687,61.76704,57.99711,68.39854,60.43129,19
6.6,56.62457,57.73635,54.93804,60.62388,60.06831,61.49175,58.30697,59.39838,61.76588,57.99711,68.39637,60.43171,19
6.7,56.6289,57.74171,54.93804,60.62388,60.06731,61.49146,58.30697,59.39838,61.76588,57.99817,68.38493,60.43171,19
6.8,56.63075,57.74171,54.94322,60.62506,60.06731,61.49146,58.3068,59.39885,61.76684,57.99817,68.38493,60.43274,19
6.9,56.63075,57.7441,54.94265,60.62506,60.06761,61.4915,58.3068,59.39885,61.76684,57.99716,68.38332,60.43274,19
7,56.63194,57.7441,54.94265,60.62447,60.06761,61.4915,58.30606,59.3981,61.76724,57.99716,68.38332,60.43374,19
7.1,56.63194,57.74611,54.94322,60.62447,60.06767,61.49048,58.30606,59.3981,61.76724,57.99772,68.38397,60.4319,19
7.2,56.62901,57.73725,54.94322,60.61679,60.06767,61.49048,58.30443,59.39821,61.7657,57.99682,68.38397,60.4319,19
7.3,56.62901,57.73725,54.88761,60.56996,60.0679,61.49048,58.30443,59.39821,61.7657,57.99682,68.37815,60.43185,19
7.4,56.61531,57.72264,54.88761,60.56996,60.0679,61.49169,58.29808,59.39821,61.7655,57.99778,68.37835,60.43185,19
7.5,56.61531,57.72264,54.88823,60.57469,60.06767,61.49169,58.29808,59.39948,61.76631,57.99778,68.37835,60.43177,19
7.6,56.61509,57.72202,54.88167,60.57469,60.06767,61.4912,58.29689,59.39948,61.76631,57.99699,68.38319,60.43095,19
7.7,56.61163,57.72202,54.88167,60.56913,60.06803,61.4912,58.29689,59.39862,61.76704,57.99704,68.38319,60.43095,19
7.8,56.61163,57.71483,54.87241,60.56913,60.06803,61.49079,58.29446,59.39862,61.76704,57.99704,68.38998,60.43142,19
7.9,56.60589,57.70714,54.87241,60.56457,60.06725,61.49079,58.29446,59.39845,61.76706,57.99801,68.39752,60.43142,19
8,56.60589,57.70714,54.8735,60.56396,60.06725,61.49068,58.29679,59.39845,61.76779,57.99801,68.39752,60.43219,19
8.1,56.60215,57.7014,54.8735,60.56396,60.0679,61.49068,58.29679,59.39815,61.76779,57.99907,68.40474,60.43219,19
8.2,56.59799,57.7014,54.86776,60.5591,60.0679,61.49111,58.30108,59.39815,61.76815,57.99907,68.40474,60.43202,19
8.3,56.59799,57.69232,54.86286,60.5591,60.06754,61.49111,58.30108,59.39857,61.76815,57.99839,68.40985,60.43202,19
8.4,56.59376,57.69232,54.86286,60.55834,60.06754,61.49091,58.30136,59.39857,61.76913,57.99761,68.40985,60.43391,19
8.5,56.59376,57.6789,54.86229,60.55834,60.06795,61.49091,58.30136,59.39907,61.76913,57.99761,68.41439,60.43213,19
0.1,56.66586,57.80869,54.99959,60.76908,60.06879,61.49171,57.93259,59.41113,61.7829,57.99463,68.33039,60.43208,20
0.2,56.66592,57.80869,54.99969,60.76854,60.06791,61.49171,57.93259,59.41049,61.78493,57.99463,68.33039,60.43196,20
0.3,56.66592,57.80791,54.99938,60.76854,60.06791,61.49219,58.03198,59.41049,61.78493,57.99413,68.3318,60.43152,20
0.4,56.66456,57.80791,54.99938,60.76692,60.06879,61.49219,58.03198,59.40164,61.78772,57.99525,68.3318,60.43152,20
0.5,56.66456,57.80724,54.99819,60.76097,60.06879,61.49213,58.13671,59.40164,61.78772,57.99525,68.333,60.43135,20
0.6,56.66283,57.80433,54.99819,60.76097,60.0679,61.49213,58.13671,59.3985,61.78883,57.99514,68.333,60.43135,20
0.7,56.66044,57.80433,54.99394,60.74802,60.0679,61.49227,58.23391,59.3985,61.79074,57.99514,68.33211,60.43208,20
0.8,56.66044,57.80071,54.99363,60.74802,60.06833,61.49227,58.23391,59.39652,61.79074,57.99531,68.3316,60.43208,20
0.9,56.6599,57.80071,54.99363,60.74579,60.06833,61.49268,58.26749,59.39652,61.79082,57.99531,68.3316,60.43076,20
1,56.6599,57.7983,54.9957,60.74579,60.06885,61.49268,58.26749,59.39419,61.79082,57.99475,68.33058,60.43125,20
1.1,56.65958,57.7983,54.9957,60.74849,60.06885,61.49336,58.28643,59.39419,61.79351,57.9962,68.33058,60.43125,20
1.2,56.65958,57.79797,54.99559,60.74777,60.06807,61.49336,58.28643,59.39577,61.79351,57.9962,68.33562,60.43196,20
1.3,56.65941,57.79635,54.99559,60.74777,60.06807,61.49383,58.2909,59.39577,61.79871,57.99609,68.34782,60.43196,20
1.4,56.65941,57.79635,54.99591,60.74754,60.06914,61.49383,58.2909,59.39682,61.81205,57.99609,68.34782,60.43202,20
1.5,56.65882,57.79395,54.99591,60.74754,60.06914,61.49325,58.2909,59.39682,61.81205,57.99256,68.35592,60.43202,20
1.6,56.65497,57.79395,54.99487,60.73778,60.06914,61.49325,58.29401,59.39624,61.81748,57.9925,68.35592,60.43064,20
1.7,56.65497,57.78919,54.98876,60.73778,60.06873,61.4934,58.29401,59.39624,61.81748,57.9925,68.37324,60.43058,20
1.8,56.64478,57.78919,54.98876,60.67573,60.06873,61.4934,58.29406,59.39634,61.82237,57.99161,68.37324,60.43058,20
1.9,56.64478,57.76882,54.97694,60.61925,60.06879,61.49354,58.29406,59.39634,61.83255,57.99161,68.37687,60.4303,20
2,56.62771,57.74266,54.97694,60.61925,60.06879,61.49354,58.29401,59.39646,61.83255,57.99177,68.38735,60.4303,20
2.1,56.62771,57.74266,54.93986,60.58908,60.06844,61.49428,58.29401,59.39646,61.8427,57.99177,68.38735,60.42969,20
2.2,56.62143,57.73211,54.93986,60.58908,60.06844,61.49428,58.2914,59.39613,61.8427,57.99071,68.39419,60.42999,20
2.3,56.61764,57.73211,54.92846,60.58081,60.06956,61.49427,58.2914,59.39613,61.84968,57.99014,68.39419,60.42999,20
2.4,56.61764,57.72715,54.98591,60.58081,60.06956,61.49427,58.28235,59.39646,61.84968,57.99014,68.40315,60.43101,20
2.5,56.61953,57.72715,54.98591,60.60324,60.06945,61.49446,58.28235,59.39646,61.87052,57.9906,68.40621,60.43101,20
2.6,56.61953,57.73267,54.98627,60.76975,60.06945,61.49446,58.27031,59.39669,61.88761,57.9906,68.40621,60.43112,20
2.7,56.64803,57.77134,54.98627,60.76975,60.07045,61.49411,58.27031,59.39669,61.88761,57.99233,68.40711,60.43112,20
2.8,56.64803,57.77134,54.98403,60.71861,60.07045,61.49411,58.26861,59.39564,61.9296,57.99385,68.40711,60.43041,20
2.9,56.64093,57.75364,54.9803,60.71861,60.06914,61.49322,58.26861,59.39564,61.9296,57.99385,68.40678,60.42963,20
3,56.63725,57.75364,54.9803,60.68348,60.06914,61.49322,58.27811,59.39739,61.93558,58.00042,68.40678,60.42963,20
3.1,56.63725,57.75275,54.98725,60.71041,60.06867,61.49319,58.27811,59.39739,61.93558,58.00042,68.40231,60.43034,20
3.2,56.6464,57.75978,54.98725,60.71041,60.06867,61.49319,58.28988,59.39751,61.93275,58.00682,68.40231,60.43034,20
3.3,56.6464,57.75978,54.99186,60.71799,60.06856,61.49262,58.28988,59.39751,61.94645,58.00682,68.408,60.42951,20
3.4,56.6483,57.76006,54.99186,60.71799,60.06856,61.49262,58.31405,59.39594,61.94645,58.00743,68.45367,60.42951,20
3.5,56.6483,57.76006,54.99409,60.72065,60.06807,61.49262,58.31405,59.39594,61.96752,58.00743,68.45367,60.43017,20
3.6,56.66679,57.7767,54.99617,60.72065,60.06807,61.49117,58.32349,59.39594,61.96752,58.00906,68.48824,60.43017,20
3.7,56.76892,57.86035,54.99617,60.71445,60.0689,61.49117,58.32349,59.39613,62.00561,58.01204,68.48824,60.43135,20
3.8,56.76892,57.86035,55.00073,60.71914,60.0689,61.49091,58.3278,59.39613,62.00561,58.01204,68.51412,60.43028,20
3.9,56.75169,57.91493,55.00073,60.71914,60.06808,61.49091,58.3278,59.39652,62.01449,58.01743,68.51412,60.43028,20
4,56.73311,57.91493,54.99435,60.77644,60.06808,61.49079,58.33018,59.39652,62.02572,58.01743,68.53431,60.4286,20
4.1,56.73311,57.87233,54.95477,60.77644,60.06914,61.49079,58.33018,59.39711,62.02572,58.01715,68.54135,60.4286,20
4.2,56.70764,57.87233,54.95477,60.84106,60.06914,61.49085,58.32967,59.39711,62.03235,58.01715,68.54135,60.42963,20
