Time (sec),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial
0.4,56.69727,57.6549,54.7583,61.04843,60.21344,61.53212,60.23894,59.49673,61.78673,57.9553,68.35752,60.2154,8
0.5,56.69798,57.6549,54.75774,61.04643,60.21392,61.5331,60.23894,59.49673,61.78673,57.95563,68.3586,60.21498,8
0.6,56.69798,57.65502,54.75599,61.04643,60.21392,61.5331,60.21559,59.49748,61.7876,57.9548,68.3586,60.21498,8
0.7,56.69771,57.65502,54.75599,61.0437,60.21356,61.53316,60.21559,59.49748,61.7876,57.9548,68.35471,60.24423,8
0.8,56.69771,57.65379,54.75568,61.04309,60.21356,61.53316,60.21867,59.4979,61.78758,57.95603,68.35612,60.24423,8
0.9,56.69689,57.65096,54.75568,61.04309,60.2147,61.53536,60.21867,59.4979,61.78821,57.95603,68.35612,60.21468,8
1,56.69689,57.65096,54.7532,61.03461,60.2147,61.53536,60.24566,59.49649,61.78821,57.9562,68.35605,60.21468,8
1.1,56.69445,57.6484,54.74908,61.03461,60.2166,61.53758,60.24566,59.49649,61.78863,57.9562,68.35605,60.24352,8
1.2,56.68854,57.6484,54.74908,61.01443,60.2166,61.53758,60.23774,59.49177,61.78863,57.95558,68.35644,60.24358,8
1.3,56.68854,57.64044,54.74347,61.01443,60.21934,61.53917,60.23774,59.49177,61.78883,57.95547,68.35644,60.24358,8
1.4,56.68333,57.63288,54.74347,60.97103,60.21934,61.53917,60.20744,59.4891,61.78883,57.95547,68.35517,60.21512,8
1.5,56.68333,57.63288,54.74306,60.96673,60.21957,61.53942,60.20744,59.4891,61.78827,57.95552,68.351,60.21512,8
1.6,56.68273,57.63004,54.74306,60.96673,60.21957,61.53942,60.18958,59.48852,61.78758,57.95552,68.351,60.24333,8
1.7,56.68062,57.63004,54.7443,60.96702,60.22105,61.53942,60.18958,59.48852,61.78758,57.95496,68.3459,60.24333,8
1.8,56.68062,57.62598,54.74322,60.96702,60.22105,61.5407,60.18288,59.48852,61.78665,57.9567,68.3459,60.21529,8
1.9,56.67942,57.62598,54.74322,60.96624,60.22633,61.5407,60.18288,59.47993,61.78665,57.9567,68.34073,60.24358,8
2,56.67942,57.62387,54.74352,60.96417,60.22633,61.53931,60.18329,59.47993,61.78642,57.95513,68.34335,60.24358,8
2.1,56.67883,57.61909,54.74352,60.96417,60.2359,61.53931,60.18329,59.47813,61.7843,57.95513,68.34335,60.21529,8
2.2,56.67883,57.61909,54.74157,60.95935,60.2359,61.54125,60.18466,59.47813,61.7843,57.95496,68.34335,60.21529,8
2.3,56.67725,57.61797,54.74157,60.95935,60.24666,61.54125,60.18466,59.47684,61.78525,57.9549,68.34086,60.24339,8
2.4,56.67888,57.61797,54.74234,60.96496,60.24666,61.54145,60.18459,59.47684,61.78525,57.9549,68.33925,60.24303,8
2.5,56.67888,57.61809,54.74435,60.96496,60.25309,61.54145,60.18459,59.47475,61.78333,57.95395,68.33958,60.24303,8
2.6,56.67997,57.61809,54.74435,60.96745,60.25309,61.54286,60.18626,59.47475,61.78357,57.95395,68.33958,60.24381,8
2.7,56.67997,57.61958,54.74537,60.97726,60.25458,61.54286,60.18626,59.47178,61.78357,57.95524,68.33997,60.24381,8
2.8,56.68241,57.62365,54.74537,60.97726,60.25458,61.54292,60.18698,59.47178,61.78345,57.95429,68.33997,60.21588,8
2.9,56.68241,57.62365,54.74713,60.98057,60.25494,61.54292,60.18698,59.47568,61.78345,57.95429,68.34284,60.24404,8
3,56.68474,57.6267,54.74851,60.98057,60.25494,61.54243,60.18662,59.47568,61.78316,57.95451,68.34284,60.24404,8
3.1,56.68593,57.6267,54.74851,60.98499,60.25243,61.54243,60.18662,59.47544,61.78316,57.95451,68.34342,60.244,8
3.2,56.68593,57.63216,54.75161,60.98499,60.25243,61.54243,60.18578,59.47544,61.78333,57.95597,68.34342,60.244,8
3.3,56.69081,57.63216,54.75161,61.00088,60.25083,61.54243,60.18578,59.47568,61.78403,57.95597,68.34353,60.21588,8
3.4,56.69081,57.63888,54.75825,61.00875,60.25083,61.54119,60.18447,59.47568,61.78403,57.95569,68.34188,60.21588,8
3.5,56.69597,57.64934,54.75825,61.00875,60.25071,61.54119,60.18447,59.47615,61.78525,57.95569,68.34188,60.24392,8
3.6,56.716,57.64934,54.7718,61.01904,60.25071,61.542,60.1836,59.47615,61.78525,57.95558,68.34283,60.24392,8
3.7,56.716,57.672,54.81336,61.01904,60.25071,61.542,60.1836,59.47656,61.78543,57.95642,68.34283,60.21726,8
3.8,56.81348,57.672,54.81336,61.03013,60.25248,61.54168,60.1836,59.47656,61.78543,57.95642,68.34463,60.24487,8
3.9,56.81348,57.78725,54.97865,61.1392,60.25248,61.54168,60.1865,59.4688,61.78709,57.95518,68.34463,60.24487,8
4,56.99397,58.26857,54.97865,61.1392,60.25488,61.54298,60.1865,59.4688,61.78709,57.95518,68.35171,60.21957,8
4.1,56.99397,58.26857,55.17015,61.52599,60.25488,61.54298,60.18614,59.47702,61.79043,57.95659,68.36537,60.21957,8
4.2,57.11641,58.74092,55.27161,61.52599,60.25125,61.54102,60.18614,59.47702,61.79574,57.95659,68.36537,60.25083,8
4.3,57.16,58.74092,55.27161,61.84677,60.25125,61.54102,60.18721,59.49026,61.79574,57.95563,68.40135,60.25083,8
4.4,57.16,58.78845,55.27652,61.84677,60.24197,61.53709,60.18721,59.49026,61.80309,57.95586,68.40135,60.24833,8
4.5,57.15715,58.78845,55.27652,61.86019,60.24197,61.53709,60.23923,59.49248,61.80309,57.95586,68.43313,60.19391,8
4.6,57.15715,58.76759,55.2748,61.84028,60.23465,61.53715,60.23923,59.49248,61.83714,57.95563,68.43313,60.19391,8
4.7,57.15759,58.76667,55.2748,61.84028,60.23465,61.53715,60.24102,59.49416,61.92692,57.95563,68.46537,60.34421,8
4.8,57.15759,58.76667,55.27317,61.82577,60.22597,61.53512,60.24102,59.49416,61.92692,57.95059,68.50463,60.34421,8
4.9,57.15424,58.76273,55.26857,61.82577,60.22597,61.53512,60.21154,59.49272,61.96236,57.95059,68.50463,60.36597,8
5,57.15314,58.76273,55.26857,61.80199,60.22455,61.53587,60.21154,59.49272,61.96236,57.95199,68.51104,60.36859,8
5.1,57.15314,58.76158,55.2656,61.80199,60.22455,61.53587,60.24447,59.49522,61.95649,57.95149,68.51104,60.36859,8
5.2,57.15034,58.74875,55.2656,61.77764,60.22094,61.53721,60.24447,59.49522,61.95649,57.95149,68.51297,60.36918,8
5.3,57.15034,58.74875,55.25787,61.75427,60.22094,61.53721,60.23512,59.49526,61.95952,57.95222,68.5115,60.36918,8
5.4,57.15248,58.76187,55.25787,61.75427,60.21411,61.53363,60.23512,59.49526,61.95048,57.95222,68.5115,60.37055,8
5.5,57.15248,58.76187,55.25798,61.75162,60.21411,61.53363,60.20875,59.4947,61.95048,57.95491,68.50804,60.37055,8
5.6,57.15605,58.76273,55.25615,61.75162,60.21077,61.53126,60.20875,59.4947,61.94935,57.95575,68.50804,60.37008,8
5.7,57.1555,58.76273,55.25615,61.74298,60.21077,61.53126,60.20822,59.4947,61.94935,57.95575,68.50514,60.36908,8
5.8,57.1555,58.75997,55.25061,61.71771,60.20769,61.53126,60.20822,59.4954,61.93925,57.95654,68.50514,60.36908,8
5.9,57.15199,58.74314,55.25061,61.71771,60.20769,61.53051,60.23692,59.4954,61.94266,57.95654,68.50201,60.37068,8
6,57.15199,58.74314,55.24111,61.6651,60.20756,61.53051,60.23692,59.49608,61.94266,57.95738,68.50745,60.37068,8
6.1,57.1353,58.62126,55.18266,61.6651,60.20756,61.53027,60.20668,59.49608,61.94427,57.95738,68.50745,60.37233,8
6.2,57.04548,58.62126,55.18266,61.51198,60.20697,61.53027,60.20668,59.49557,61.94427,57.95832,68.50463,60.3721,8
6.3,57.04548,58.00446,54.92324,61.51198,60.20697,61.53039,60.20674,59.49557,61.93893,57.95833,68.50463,60.3721,8
6.4,56.82317,58.00446,54.92324,61.2073,60.20733,61.53039,60.20674,59.49557,61.93893,57.95833,68.49848,60.37258,8
6.5,56.82317,57.81875,54.83921,61.16801,60.20733,61.53045,60.23649,59.49557,61.92371,57.95861,68.48791,60.37258,8
6.6,56.7947,57.77184,54.83921,61.16801,60.20691,61.53045,60.23649,59.49597,61.88118,57.95861,68.48791,60.35958,8
6.7,56.7947,57.77184,54.8197,61.11762,60.20691,61.53008,60.20607,59.49597,61.88118,57.95687,68.4577,60.35958,8
6.8,56.78241,57.75437,54.80897,61.11762,60.20757,61.53008,60.20607,59.49608,61.81193,57.95681,68.4577,60.19978,8
6.9,56.73892,57.75437,54.80897,61.09716,60.20757,61.53002,60.20655,59.49608,61.81193,57.95681,68.42162,60.1903,8
7,56.73892,57.72682,54.79788,61.09716,60.20757,61.53002,60.20655,59.49556,61.79659,57.9571,68.42162,60.1903,8
7.1,56.72909,57.69895,54.79788,61.083,60.20757,61.52953,60.20721,59.49556,61.79132,57.9571,68.39516,60.24174,8
7.2,56.72909,57.69895,54.79025,61.07118,60.20858,61.52953,60.20721,59.4947,61.79132,57.95782,68.37514,60.24174,8
7.3,56.71388,57.67573,54.78494,61.07118,60.20858,61.53063,60.23662,59.4947,61.78958,57.95782,68.37514,60.24611,8
7.4,56.71003,57.67573,54.78494,61.06743,60.20923,61.53063,60.23662,59.49464,61.78958,57.95726,68.36717,60.24611,8
7.5,56.71003,57.66743,54.78252,61.06743,60.20923,61.53008,60.23679,59.49464,61.78926,57.95805,68.36717,60.2154,8
7.6,56.70742,57.66353,54.78252,61.06584,60.20816,61.53008,60.23679,59.49475,61.78926,57.95805,68.36422,60.24738,8
7.7,56.70742,57.66353,54.78123,61.06483,60.20816,61.53019,60.23679,59.49475,61.78735,57.95782,68.36422,60.24738,8
7.8,56.70314,57.66225,54.78123,61.06483,60.20816,61.53019,60.20543,59.49475,61.78813,57.95782,68.35956,60.21738,8
7.9,56.70156,57.66225,54.77907,61.06306,60.20888,61.52947,60.20543,59.49475,61.78813,57.95748,68.35708,60.21738,8
8,56.70156,57.65986,54.77741,61.06306,60.20888,61.52947,60.20478,59.49434,61.78819,57.95748,68.35708,60.24541,8
8.1,56.7001,57.65986,54.77741,61.05972,60.2094,61.53019,60.20478,59.49434,61.78819,57.95698,68.35649,60.24566,8
8.2,56.7001,57.65546,54.7754,61.05559,60.2094,61.53019,60.23615,59.49457,61.78889,57.95743,68.35649,60.24566,8
8.3,56.69869,57.65608,54.7754,61.05559,60.20934,61.53027,60.23615,59.49457,61.78883,57.95743,68.35726,60.21601,8
8.4,56.69869,57.65608,54.77525,61.05613,60.20934,61.53027,60.23543,59.49359,61.78883,57.95709,68.35829,60.21601,8
8.5,56.69852,57.65575,54.775,61.05613,60.20923,61.52996,60.23543,59.49359,61.78758,57.95709,68.35829,60.24566,8
8.6,56.69738,57.65575,54.775,61.0537,60.20923,61.52996,60.20353,59.49375,61.78758,57.9567,68.357,60.24506,8
8.7,56.69738,57.64996,54.77412,61.0537,60.2097,61.52961,60.20353,59.49375,61.78735,57.95777,68.357,60.24506,8
0.1,56.72496,57.70263,54.79505,61.13177,60.22818,61.53897,60.22329,59.48688,61.79179,57.95642,68.37304,60.21624,9
0.2,56.72176,57.70263,54.79505,61.12534,60.22818,61.54171,60.22183,59.48688,61.79051,57.95721,68.37304,60.21624,9
0.3,56.72176,57.69728,54.7936,61.12534,60.22919,61.54171,60.22183,59.47713,61.79051,57.95721,68.37253,60.21553,9
0.4,56.72094,57.69822,54.7936,61.12213,60.22919,61.53261,60.21405,59.47713,61.79106,57.95647,68.37253,60.21553,9
0.5,56.72094,57.69822,54.79505,61.12454,60.2311,61.53261,60.21405,59.47107,61.79019,57.95647,68.37687,60.24638,9
0.6,56.72143,57.69906,54.79505,61.12454,60.2311,61.54139,60.19486,59.47107,61.79019,57.95771,68.37049,60.24638,9
0.7,56.72425,57.69906,54.79587,61.12874,60.23263,61.54139,60.19486,59.46536,61.78816,57.95771,68.37049,60.21487,9
0.8,56.72425,57.70118,54.79696,61.12874,60.23263,61.54373,60.18614,59.46536,61.78816,57.9567,68.36863,60.21434,9
0.9,56.72463,57.70118,54.79696,61.13043,60.23162,61.54373,60.18614,59.46199,61.78982,57.95737,68.36863,60.21434,9
1,56.72463,57.70296,54.79938,61.13638,60.23162,61.54384,60.18216,59.46199,61.78982,57.95737,68.37119,60.2463,9
1.1,56.72567,57.70425,54.79938,61.13638,60.23162,61.54384,60.18216,59.46029,61.78987,57.95653,68.37119,60.2463,9
1.2,56.72567,57.70425,54.79943,61.13844,60.23217,61.54347,60.18216,59.46029,61.78987,57.95653,68.37547,60.21653,9
1.3,56.7273,57.70474,54.80165,61.13844,60.23217,61.54347,60.18244,59.46268,61.78987,57.95608,68.3772,60.21653,9
1.4,56.72746,57.70474,54.80165,61.14112,60.23152,61.54261,60.18244,59.46268,61.79136,57.95608,68.3772,60.21624,9
1.5,56.72746,57.70664,54.80216,61.14112,60.23152,61.54261,60.18193,59.46298,61.79136,57.9567,68.37911,60.21624,9
1.6,56.72887,57.70664,54.80216,61.14357,60.23145,61.542,60.18193,59.46298,61.791,57.95552,68.37911,60.24648,9
1.7,56.72887,57.70803,54.8019,61.14295,60.23145,61.542,60.18139,59.46285,61.791,57.95552,68.37841,60.24625,9
1.8,56.72811,57.70809,54.8019,61.14295,60.22926,61.54133,60.18139,59.46285,61.79063,57.95547,68.37841,60.24625,9
1.9,56.72811,57.70809,54.80263,61.1435,60.22926,61.54133,60.18275,59.46298,61.79136,57.95547,68.38052,60.24725,9
2,56.72936,57.70753,54.80205,61.1435,60.22896,61.54139,60.18275,59.46298,61.79136,57.95519,68.38334,60.24725,9
2.1,56.72827,57.70753,54.80205,61.14342,60.22896,61.54139,60.18299,59.46402,61.79205,57.9567,68.38334,60.24828,9
2.2,56.72827,57.70496,54.80056,61.13274,60.22866,61.54096,60.18299,59.46402,61.79205,57.9567,68.38256,60.24828,9
2.3,56.72469,57.70185,54.80056,61.13274,60.22866,61.54096,60.18216,59.46331,61.79284,57.95619,68.38256,60.24843,9
2.4,56.72469,57.70185,54.79731,61.12053,60.22793,61.54107,60.18216,59.46331,61.79284,57.95619,68.38141,60.21607,9
2.5,56.72181,57.69968,54.79489,61.12053,60.22793,61.54107,60.18174,59.46286,61.7923,57.95496,68.38115,60.21607,9
2.6,56.72072,57.69968,54.79489,61.11768,60.22913,61.54076,60.18174,59.46286,61.79086,57.95496,68.38115,60.21666,9
2.7,56.72072,57.69611,54.7968,61.11768,60.22913,61.54076,60.1824,59.46337,61.79086,57.95541,68.3772,60.21666,9
2.8,56.7198,57.69277,54.7968,61.11774,60.2289,61.54041,60.1824,59.46337,61.78958,57.95513,68.3772,60.21487,9
2.9,56.7198,57.69277,54.79732,61.11805,60.2289,61.54041,60.18193,59.47452,61.78958,57.95513,68.37329,60.24506,9
3,56.71986,57.69371,54.79732,61.11805,60.22877,61.54096,60.18193,59.47452,61.79001,57.95547,68.37329,60.24506,9
3.1,56.72045,57.69371,54.79788,61.12236,60.22877,61.54096,60.19557,59.47452,61.79001,57.95547,68.37284,60.24547,9
3.2,56.72045,57.69388,54.79865,61.12236,60.22396,61.54096,60.19557,59.4902,61.78912,57.95586,68.37068,60.24547,9
3.3,56.72154,57.6955,54.79865,61.12551,60.22396,61.53787,60.23561,59.4902,61.78786,57.95586,68.37068,60.24518,9
3.4,56.72154,57.6955,54.79928,61.12909,60.21993,61.53787,60.23561,59.49266,61.78786,57.95698,68.37125,60.24518,9
3.5,56.72284,57.6941,54.79928,61.12909,60.21993,61.53611,60.2081,59.49266,61.78801,57.95547,68.37125,60.21559,9
3.6,56.72377,57.6941,54.80118,61.1265,60.21694,61.53611,60.2081,59.49225,61.78801,57.95547,68.37368,60.21637,9
3.7,56.72377,57.68993,54.81005,61.1265,60.21694,61.53432,60.239,59.49225,61.79011,57.95715,68.37368,60.21637,9
3.8,56.73072,57.68993,54.81005,61.13449,60.21612,61.53432,60.239,59.49288,61.79011,57.95715,68.37381,60.21725,9
3.9,56.73072,57.69555,54.81769,61.1455,60.21612,61.53371,60.23858,59.49288,61.78987,57.95687,68.37541,60.21725,9
4,56.75512,57.72743,54.81769,61.1455,60.21439,61.53371,60.23858,59.49266,61.7906,57.95687,68.37541,60.24702,9
4.1,56.75512,57.72743,54.9266,61.24372,60.21439,61.5334,60.20887,59.49266,61.7906,57.95783,68.37809,60.24702,9
4.2,56.89445,58.09925,55.07391,61.24372,60.21297,61.5334,60.20887,59.49382,61.79301,57.9567,68.37809,60.22071,9
4.3,56.98654,58.09925,55.07391,61.31719,60.21297,61.53314,60.23799,59.49382,61.79301,57.9567,68.39182,60.21725,9
4.4,56.98654,58.27891,55.12955,61.31719,60.21303,61.53314,60.23799,59.49434,61.79612,57.95704,68.39182,60.21725,9
4.5,57.0406,58.53042,55.12955,61.5531,60.21303,61.53236,60.20892,59.49434,61.79963,57.95704,68.40857,60.21749,9
4.6,57.0406,58.53042,55.22285,61.87215,60.2116,61.53236,60.20892,59.49358,61.79963,57.95681,68.43019,60.21749,9
4.7,57.07041,58.65083,55.22285,61.87215,60.2116,61.531,60.23746,59.49358,61.81507,57.95681,68.43019,60.24725,9
4.8,57.07134,58.65083,55.24357,61.91986,60.21006,61.531,60.23746,59.49365,61.81507,57.9576,68.45098,60.19778,9
4.9,57.07134,58.58516,55.22698,61.91986,60.21006,61.53181,60.2381,59.49365,61.861,57.95732,68.45098,60.19778,9
5,57.06241,58.58516,55.22698,61.86021,60.20917,61.53181,60.2381,59.49354,61.861,57.95732,68.49163,60.36322,9
5.1,57.06241,58.54055,55.20836,61.80019,60.20917,61.53155,60.2381,59.49354,62.01566,57.95603,68.54944,60.36322,9
5.2,57.05671,58.50767,55.20836,61.80019,60.20917,61.53155,60.20782,59.49369,62.07027,57.95603,68.54944,60.38368,9
5.3,57.05671,58.50767,55.19042,61.73244,60.20953,61.53143,60.20782,59.49369,62.07027,57.95687,68.56355,60.38368,9
5.4,57.04849,58.45485,55.16479,61.73244,60.20953,61.53143,60.20763,59.49341,62.05068,57.95563,68.56355,60.38326,9
5.5,57.04016,58.45485,55.16479,61.62511,60.20816,61.53126,60.20763,59.49341,62.05068,57.95563,68.5413,60.37784,9
5.6,57.04016,58.38067,55.13689,61.62511,60.20816,61.53126,60.23744,59.49475,62.02232,57.95738,68.5413,60.37784,9
5.7,57.0261,58.38067,55.13689,61.54324,60.20828,61.53181,60.23744,59.49475,62.02232,57.95738,68.5293,60.37229,9
5.8,57.0261,58.31812,55.12814,61.54324,60.20828,61.53181,60.23668,59.49464,61.99569,57.95659,68.5168,60.37229,9
5.9,57.03589,58.39388,55.12814,61.5258,60.20923,61.53224,60.23668,59.49464,61.94111,57.95659,68.5168,60.36132,9
6,57.03589,58.39388,55.14771,61.58196,60.20923,61.53224,60.23679,59.49428,61.94111,57.95732,68.50188,60.36132,9
6.1,57.05123,58.481,55.15781,61.58196,60.20917,61.53175,60.23679,59.49428,61.89175,57.95715,68.50188,60.34415,9
6.2,57.04537,58.481,55.15781,61.54518,60.20917,61.53175,60.20579,59.4941,61.89175,57.95715,68.49009,60.30223,9
6.3,57.04537,58.36531,55.11898,61.54518,60.20869,61.53169,60.20579,59.4941,61.86039,57.95681,68.49009,60.30223,9
6.4,56.93113,58.36531,55.11898,61.39166,60.20869,61.53169,60.20649,59.49434,61.88508,57.95681,68.4906,60.33725,9
6.5,56.93113,58.01064,54.91,61.25998,60.20946,61.53132,60.20649,59.49434,61.88508,57.95625,68.50285,60.33725,9
6.6,56.83335,57.83071,54.91,61.25998,60.20946,61.53132,60.20685,59.49498,61.92878,57.95625,68.50285,60.36126,9
6.7,56.83335,57.83071,54.84757,61.24865,60.20941,61.531,60.20685,59.49498,61.92878,57.95782,68.50207,60.33824,9
6.8,56.79829,57.79736,54.84024,61.24865,60.20941,61.531,60.20607,59.49488,61.86816,57.95637,68.50207,60.33824,9
6.9,56.76283,57.79736,54.84024,61.23945,60.2097,61.531,60.20607,59.49488,61.86816,57.95637,68.47882,60.19362,9
7,56.76283,57.76625,54.83642,61.23945,60.2097,61.531,60.20566,59.49492,61.81489,57.95597,68.47882,60.19362,9
7.1,56.75576,57.76625,54.83642,61.23481,60.20917,61.531,60.20566,59.49492,61.8044,57.95597,68.44733,60.19083,9
7.2,56.75576,57.75286,54.8325,61.22885,60.20917,61.531,60.20643,59.49492,61.8044,57.95575,68.42015,60.19083,9
7.3,56.75033,57.7426,54.8325,61.22885,60.20898,61.531,60.20643,59.49487,61.79989,57.95575,68.42015,60.24162,9
7.4,56.75033,57.7426,54.82987,61.22391,60.20898,61.53106,60.23603,59.49487,61.79989,57.95485,68.4087,60.24162,9
7.5,56.74473,57.72949,54.82765,61.22391,60.21006,61.53106,60.23603,59.49528,61.79766,57.9558,68.4087,60.23964,9
7.6,56.74136,57.72949,54.82765,61.22144,60.21006,61.53063,60.20626,59.49528,61.79766,57.9558,68.40193,60.24143,9
7.7,56.74136,57.72147,54.82734,61.22144,60.21018,61.53063,60.20626,59.49447,61.79734,57.95552,68.40193,60.24143,9
7.8,56.73724,57.71321,54.82734,61.22052,60.21018,61.53181,60.20649,59.49447,61.79604,57.95552,68.39861,60.20733,9
7.9,56.73724,57.71321,54.82786,61.2201,60.20982,61.53181,60.20649,59.49552,61.79604,57.95536,68.39439,60.20733,9
8,56.73441,57.70675,54.82786,61.2201,60.20982,61.53149,60.23632,59.49552,61.79574,57.95536,68.39439,60.20841,9
8.1,56.73441,57.70675,54.82765,61.21996,60.21048,61.53149,60.23632,59.49608,61.79574,57.95625,68.39343,60.21078,9
8.2,56.73316,57.70781,54.82703,61.21996,60.21048,61.53112,60.20632,59.49608,61.79513,57.95518,68.39343,60.21078,9
8.3,56.73115,57.70781,54.82703,61.21815,60.21023,61.53112,60.20632,59.49604,61.79513,57.95518,68.39386,60.21221,9
8.4,56.73115,57.7043,54.8261,61.21815,60.21023,61.53068,60.23751,59.49604,61.79432,57.95496,68.39425,60.21221,9
8.5,56.72719,57.69533,54.8261,61.21291,60.20989,61.53068,60.23751,59.49638,61.79369,57.95496,68.39425,60.24708,9
8.6,56.72719,57.69533,54.82042,61.19855,60.20989,61.53124,60.23643,59.49638,61.79369,57.9562,68.39279,60.24708,9
8.7,56.7229,57.69059,54.82042,61.19855,60.21154,61.53124,60.23643,59.49598,61.79489,57.95469,68.39279,60.24638,9
8.8,56.7229,57.69059,54.81232,61.16915,60.21154,61.53169,60.23715,59.49598,61.79489,57.95469,68.39074,60.2472,9
8.9,56.71692,57.68324,54.79345,61.16915,60.21113,61.53169,60.23715,59.49643,61.79487,57.95429,68.39074,60.2472,9
9,56.71014,57.68324,54.79345,61.11465,60.21113,61.53198,60.23746,59.49643,61.79173,57.95429,68.38903,60.21291,9
9.1,56.71014,57.67116,54.77587,61.11465,60.21113,61.53198,60.23746,59.49649,61.79173,57.95536,68.38134,60.21291,9
9.2,56.70096,57.6598,54.77587,61.07506,60.21107,61.53143,60.23746,59.49649,61.79074,57.95536,68.38134,60.2456,9
9.3,56.70096,57.6598,54.76742,61.06087,60.21107,61.53143,60.23791,59.49726,61.79074,57.95647,68.37541,60.24542,9
9.4,56.69874,57.65579,54.76742,61.06087,60.21082,61.53181,60.23791,59.49726,61.78993,57.95586,68.37541,60.24542,9
9.5,56.69771,57.65579,54.76046,61.05219,60.21082,61.53181,60.20809,59.49686,61.78993,57.95586,68.36704,60.24464,9
0.1,56.69597,57.64601,54.74636,60.95711,60.23394,61.54335,60.18174,59.45737,61.78667,57.9562,68.35254,60.24405,10
0.2,56.6989,57.65029,54.74991,60.95711,60.23394,61.54335,60.18174,59.45708,61.78784,57.95496,68.35254,60.24417,10
0.3,56.70102,57.65029,54.74991,60.9677,60.23394,61.54373,60.18128,59.45708,61.78784,57.95496,68.35542,60.21162,10
0.4,56.70102,57.65318,54.75228,60.9677,60.23342,61.54373,60.18128,59.45766,61.78754,57.95619,68.35542,60.21162,10
0.5,56.70167,57.65296,54.75228,60.97391,60.23342,61.54335,60.18229,59.45766,61.78944,57.95619,68.35797,60.24428,10
0.6,56.70167,57.65296,54.75351,60.98009,60.23312,61.54335,60.18229,59.45755,61.78944,57.95687,68.36072,60.24428,10
0.7,56.70221,57.6543,54.75809,60.98009,60.23312,61.54431,60.18276,59.45755,61.7892,57.95687,68.36072,60.2447,10
0.8,56.70346,57.6543,54.75809,60.99003,60.23293,61.54431,60.18276,59.45895,61.7892,57.95698,68.3625,60.2119,10
0.9,56.70346,57.65474,54.7615,60.99003,60.23293,61.54341,60.18026,59.45895,61.78847,57.95614,68.3625,60.2119,10
1,56.70569,57.65825,54.7615,60.99948,60.23251,61.54341,60.18026,59.46192,61.78847,57.95614,68.36557,60.21261,10
1.1,56.70569,57.65825,54.76866,61.01891,60.23251,61.54119,60.18371,59.46192,61.78926,57.95513,68.36557,60.21261,10
1.2,56.7097,57.66225,54.76866,61.01891,60.22972,61.54119,60.18371,59.4797,61.78909,57.95513,68.36576,60.24453,10
1.3,56.71334,57.66225,54.77716,61.0545,60.22972,61.54003,60.23377,59.4797,61.78909,57.95619,68.36793,60.24453,10
1.4,56.71334,57.6686,54.78613,61.0545,60.22972,61.54003,60.23377,59.49119,61.78944,57.95619,68.36793,60.21333,10
1.5,56.71861,57.6686,54.78613,61.07968,60.22384,61.53616,60.23377,59.49119,61.78944,57.95541,68.37227,60.24501,10
1.6,56.71861,57.67512,54.79107,61.10244,60.22384,61.53616,60.20263,59.49072,61.79001,57.95518,68.37227,60.24501,10
1.7,56.72295,57.68202,54.79107,61.10244,60.2197,61.53469,60.20263,59.49072,61.79001,57.95518,68.37828,60.2151,10
1.8,56.72295,57.68202,54.7935,61.11155,60.2197,61.53469,60.23816,59.49136,61.79266,57.95608,68.38199,60.2151,10
1.9,56.72713,57.68876,54.79618,61.11155,60.21856,61.53475,60.23816,59.49136,61.79377,57.95608,68.38199,60.24708,10
2,56.72947,57.68876,54.79618,61.11719,60.21856,61.53475,60.20537,59.49184,61.79377,57.95513,68.38633,60.24708,10
2.1,56.72947,57.69104,54.79473,61.11719,60.21761,61.53455,60.20537,59.49184,61.79388,57.95513,68.38633,60.21535,10
2.2,56.7299,57.69739,54.79473,61.10794,60.21761,61.53455,60.20554,59.49201,61.79388,57.95446,68.38888,60.24738,10
2.3,56.7299,57.69739,54.79546,61.0979,60.21487,61.53316,60.20554,59.49201,61.79476,57.9567,68.38888,60.24738,10
2.4,56.7355,57.71127,54.79953,61.0979,60.21487,61.53316,60.23632,59.49359,61.79568,57.9567,68.38997,60.21506,10
2.5,56.74098,57.71127,54.79953,61.10953,60.21411,61.53297,60.23632,59.49359,61.79568,57.95676,68.38799,60.21506,10
2.6,56.74098,57.72598,54.81031,61.10953,60.21411,61.53297,60.23651,59.49487,61.79481,57.95676,68.38799,60.21362,10
2.7,56.75076,57.74015,54.81031,61.15822,60.21457,61.5321,60.23651,59.49487,61.79481,57.95687,68.3866,60.21362,10
2.8,56.75076,57.74015,54.82233,61.20549,60.21457,61.5321,60.20461,59.4944,61.79736,57.95558,68.3866,60.21291,10
2.9,56.75636,57.74326,54.82233,61.20549,60.21475,61.5334,60.20461,59.4944,61.79736,57.95558,68.39189,60.24767,10
3,56.75756,57.74326,54.8278,61.23105,60.21475,61.5334,60.20508,59.49463,61.80013,57.95536,68.40352,60.24767,10
3.1,56.75756,57.74611,54.83121,61.23105,60.21517,61.5332,60.20508,59.49463,61.80222,57.95536,68.40352,60.21257,10
3.2,56.75995,57.74611,54.83121,61.24885,60.21517,61.5332,60.20489,59.49533,61.80222,57.95586,68.4126,60.21257,10
3.3,56.75995,57.74595,54.83585,61.24885,60.21576,61.53412,60.20489,59.49533,61.80155,57.95564,68.4126,60.24661,10
