elapsed_time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Trial,label
7.2,1.000179758646179,1.0005084457527826,1.0001786343521657,1.000272287355794,1.00001915154971,1.0000099220452556,1.0000340050942378,1.0000517604277872,1.0001410538879292,1.0000184379633184,1.0001251673783913,1.0000157185122212,9,not pressed
7.3,1.000179758646179,1.0005084457527826,1.0001878834404505,1.000272287355794,1.00001915154971,1.0000131751748476,1.0000407030673453,1.0000517604277872,1.000160811148925,1.0000329126261105,1.0001363063956719,1.0000157185122212,9,not pressed
7.4,1.0001815261844893,1.000571244598737,1.0001878834404505,1.000288139136362,1.0000396353811392,1.0000131751748476,1.0000407030673453,1.00006052766637,1.000195953162336,1.0000329126261105,1.0001363063956719,1.0000215095430396,9,not pressed
7.5,1.0001815261844893,1.000571244598737,1.000195500336685,1.0003137331570704,1.0000396353811392,1.0000169162738783,1.0000477445262532,1.00006052766637,1.000195953162336,1.0000232628509158,1.0001782242764914,1.0000215095430396,9,not pressed
7.6,1.0001997318290876,1.0006400984298385,1.000195500336685,1.0003137331570704,1.0000466298601638,1.0000169162738783,1.0000477445262532,1.0000558068455947,1.0002176537604788,1.0000230905335017,1.0001782242764914,1.000024653245484,9,not pressed
7.7,1.0001997318290876,1.0006400984298385,1.000220164572111,1.0003287593240668,1.0000466298601638,1.0000136631442864,1.00004465315405,1.0000558068455947,1.0002176537604788,1.0000230905335017,1.0001887770297047,1.0000167112603615,9,not pressed
7.8,1.0002092765359643,1.0006603393801876,1.0002237916655559,1.0003287593240668,1.000035805071197,1.0000136631442864,1.00004465315405,1.00006052766637,1.0002129573623733,1.000016370154348,1.0001887770297047,1.0000167112603615,9,not pressed
7.9,1.0002045041825258,1.0006603393801876,1.0002237916655559,1.0003502252769192,1.000035805071197,1.0000139884572457,1.000037783438042,1.00006052766637,1.0002260748881164,1.000016370154348,1.0002119344603673,1.0000100929394262,9,not pressed
8.0,1.0002045041825258,1.0006700273564229,1.000226693340312,1.0003502252769192,1.0000512928461802,1.0000139884572457,1.000037783438042,1.0000664286923393,1.0002260748881164,1.0000174040588332,1.000221314685446,1.0000100929394262,9,not pressed
8.1,1.0002112208281058,1.0006835213233223,1.000226693340312,1.000369544634486,1.0000512928461802,1.0000139884572457,1.0000127089746143,1.0000664286923393,1.0002468038176857,1.0000174040588332,1.000221314685446,1.0000157185122212,9,not pressed
8.2,1.0002112208281058,1.0006835213233223,1.0002437406795033,1.0003761495430559,1.0000318082260402,1.0000139884572457,1.0000127089746143,1.000062382274532,1.0002468038176857,1.000014474662792,1.0002296689484065,1.0000157185122212,9,not pressed
8.3,1.0002122813510923,1.0006961502923435,1.0002437406795033,1.0003761495430559,1.0000318082260402,1.0000149643961231,1.0,1.000062382274532,1.0002480993757839,1.000014474662792,1.0002296689484065,1.000020847710946,9,not pressed
8.4,1.0002122813510923,1.0006961502923435,1.0002475491276206,1.0003771402793413,1.0000466298601638,1.0000149643961231,1.0,1.000078062143536,1.0002480993757839,1.0000106836796798,1.0002550248693216,1.000020847710946,9,not pressed
8.5,1.0002179374736857,1.0007020322779148,1.0002531711224603,1.0003771402793413,1.0000466298601638,1.0000258623802563,1.0000437944395488,1.000078062143536,1.000268018581542,1.0000096497751947,1.0002550248693216,1.0000135675579174,9,not pressed
8.6,1.0002313707648456,1.0007020322779148,1.0002531711224603,1.0003860569059109,1.0000368042824865,1.0000258623802563,1.0000437944395488,1.0000800853524396,1.000268018581542,1.0000096497751947,1.0002632325662655,1.0000284587800217,9,not pressed
8.7,1.0002313707648456,1.0007222732282637,1.0002606066640227,1.0003860569059109,1.0000368042824865,1.0000169162738783,1.0000388138954432,1.0000800853524396,1.000271743311074,1.000025158342472,1.0002632325662655,1.0000284587800217,9,not pressed
8.8,1.0002380874104255,1.0007445901735204,1.0002606066640227,1.000382259083483,1.0000368042824865,1.0000169162738783,1.0000388138954432,1.0000714867145986,1.0002777352672776,1.000025158342472,1.0002345056269626,1.0000382208034013,9,not pressed
8.9,1.0002380874104255,1.0007445901735204,1.0002606066640227,1.0003959642687656,1.0000622841703615,1.000012687205409,1.0000388138954432,1.0000714867145986,1.0002777352672776,1.0000115452667508,1.0002736387534619,1.0000382208034013,9,not pressed
9.0,1.0002476321173024,1.0007534131518776,1.0002606066640227,1.0003959642687656,1.0000622841703615,1.000012687205409,1.0000300550075334,1.0000821085613434,1.0002628363491497,1.0000174040588332,1.0002736387534619,1.0000226677492035,9,not pressed
9.1,1.000236143118284,1.0007534131518776,1.0002729387817355,1.0003977806186224,1.0000238145357265,1.0000131751748476,1.0000300550075334,1.0000821085613434,1.0002628363491497,1.0000174040588332,1.000278328866001,1.0000177040085019,9,not pressed
9.2,1.000236143118284,1.0007812660835544,1.0002776540032141,1.0003977806186224,1.0000238145357265,1.0000131751748476,1.0000369247235412,1.000078230744278,1.0002660752443948,1.0000203334548745,1.000278328866001,1.0000177040085019,9,not pressed
9.3,1.000250460178599,1.0008105030118362,1.0002776540032141,1.0004136323991901,1.0000198176905697,1.0000271636320932,1.0000369247235412,1.000078230744278,1.0002697999739267,1.0000203334548745,1.0002988481083603,1.0000138984739642,9,not pressed
9.4,1.000250460178599,1.0008105030118362,1.0002908928942882,1.0004237048847593,1.0000198176905697,1.0000271636320932,1.0000379551809422,1.000091887404378,1.0002697999739267,1.0000329126261105,1.0002809670543045,1.0000138984739642,9,not pressed
9.5,1.0002437435330191,1.000803583028811,1.0002908928942882,1.0004237048847593,1.0000318082260402,1.0000281395709707,1.0000379551809422,1.000091887404378,1.0002796786044248,1.0000329126261105,1.0002809670543045,1.0000218404590864,9,not pressed
0.1,1.0004562213138255,1.0013543621987075,1.0003444314378298,1.0009772870755187,1.000008659854248,1.0000069942775422,1.0001871997612086,1.000002866162357,1.0001105881606227,1.0000222290536833,1.0002626220525732,1.0000274661454938,10,not pressed
0.2,1.0004696551843604,1.0013543621987075,1.0003426176861825,1.000935672282847,1.0,1.0000169163921955,1.0001871997612086,1.000002866162357,1.000141028239974,1.000023262963157,1.000255147875854,1.0000274661454938,10,not pressed
0.3,1.0004696551843604,1.0013571307939777,1.0003435245620063,1.000935672282847,1.0,1.0000169163921955,1.0001853105893066,1.0000038777490712,1.0001419997318681,1.000023262963157,1.000255147875854,1.000016049494656,10,not pressed
0.4,1.000457281882552,1.0013571307939777,1.0003435245620063,1.0009432686338904,1.0000214830999614,1.0,1.0001853105893066,1.0000038777490712,1.0001419997318681,1.000019299643508,1.0002681910469917,1.000016049494656,10,not pressed
0.5,1.000457281882552,1.0013746075516203,1.0003547698222197,1.001011140379081,1.0000214830999614,1.0,1.0001640144696828,1.0,1.0001330943895048,1.000010511412982,1.0002681910469917,1.0000208477971821,10,not pressed
0.6,1.000467710808362,1.0013746075516203,1.0003547698222197,1.001011140379081,1.0000154878162513,1.0000300916591938,1.0001640144696828,1.0,1.0001330943895048,1.000010511412982,1.0002709755442007,1.000015884035948,10,not pressed
0.7,1.000467710808362,1.0013495171569848,1.0003756279661642,1.0011338379622359,1.0000154878162513,1.0000300916591938,1.0001502750376674,1.0000187143542132,1.000149124005759,1.0000155086421048,1.0002709755442007,1.000015884035948,10,not pressed
0.8,1.0005088962272388,1.0014220197456214,1.0003756279661642,1.0011338379622359,1.0000154878162513,1.0000130126093811,1.0001502750376674,1.0000187143542132,1.0001439427156567,1.0000155086421048,1.0003036567482877,1.0000132366966235,10,not pressed
0.9,1.0005088962272388,1.0014220197456214,1.0004021087402153,1.0012784989081895,1.0000154878162513,1.0000130126093811,1.0001368790914527,1.0000156795940705,1.0001439427156567,1.0000124069136838,1.000301605013502,1.0000132366966235,10,not pressed
1.0,1.000569171883192,1.0014957335946886,1.0004719381786378,1.0012784989081895,1.0000079937116135,1.0000139885550847,1.0001368790914527,1.0000156795940705,1.00015511487244,1.0000124069136838,1.000301605013502,1.000016049494656,10,not pressed
1.1,1.0006351039056858,1.0014957335946886,1.0004719381786378,1.0016302429891046,1.0000079937116135,1.0000139885550847,1.0001233114023373,1.0000254582656414,1.00015511487244,1.0000134408231576,1.0003073205604052,1.0000218405494288,10,not pressed
1.2,1.0006351039056858,1.0016088999263553,1.0005588168825454,1.0019279869223863,1.0000334736673817,1.0000102474298878,1.0001233114023373,1.0000254582656414,1.0001879836815268,1.000024124554385,1.0003073205604052,1.0000218405494288,10,not pressed
1.3,1.0007135859914427,1.00170580076081,1.0005588168825454,1.0019279869223863,1.0000334736673817,1.0000102474298878,1.0001154112289286,1.0000156795940705,1.0001879836815268,1.000024124554385,1.0002859238976396,1.0000220060081366,10,not pressed
1.4,1.0007135859914427,1.00170580076081,1.0005673415152878,1.0019359135495618,1.0000186519937648,1.0000229347240344,1.0001154112289286,1.0000156795940705,1.0001829643067401,1.0000037910014035,1.0002848980302468,1.0000220060081366,10,not pressed
1.5,1.000742398108511,1.0017184324767299,1.000572057269571,1.0019359135495618,1.0000186519937648,1.0000229347240344,1.0001143807715274,1.0000156795940705,1.0001951079554177,1.0000037910014035,1.0002848980302468,1.0000218405494288,10,not pressed
1.6,1.0007346206045171,1.0017184324767299,1.000572057269571,1.001771436035669,1.00003846973714,1.000015940446492,1.0001143807715274,1.0000087670848565,1.0001951079554177,1.0000299833747357,1.0004390712441456,1.0000218405494288,10,not pressed
1.7,1.0007346206045171,1.0017757077913807,1.0004946100742296,1.001771436035669,1.00003846973714,1.000015940446492,1.0000893063080996,1.0000087670848565,1.0002091945878835,1.0000299833747357,1.0004390712441456,1.000016049494656,10,not pressed
1.8,1.0007998455811935,1.0017757077913807,1.0004946100742296,1.0017364267656437,1.0000234815278648,1.000015940446492,1.0000893063080996,1.0000077554981424,1.0002091945878835,1.000024124554385,1.0004959336082073,1.0000208477971821,10,not pressed
1.9,1.0007998455811935,1.0017843596515998,1.000518188845645,1.0017631791323613,1.0000234815278648,1.0000201695445408,1.0001097437132223,1.0000077554981424,1.0002232812203493,1.000024124554385,1.0004959336082073,1.0000208477971821,10,not pressed
2.0,1.000742398108511,1.001749579173519,1.000518188845645,1.0017631791323613,1.0000166535658617,1.0000201695445408,1.0001097437132223,1.000012644833928,1.0002232812203493,1.0000222290536833,1.0005668650107995,1.0000236605952144,10,not pressed
2.1,1.000742398108511,1.001749579173519,1.0005305223568468,1.001753435986458,1.0000166535658617,1.0000139885550847,1.0000980651960094,1.000012644833928,1.0002420633969704,1.0000251584638586,1.0005668650107995,1.0000236605952144,10,not pressed
2.2,1.00074717066778,1.0017679211171835,1.000542674492884,1.001753435986458,1.0000344728813335,1.0000139885550847,1.0000980651960094,1.0000077554981424,1.0002420633969704,1.0000251584638586,1.0005957358502844,1.000012078485669,10,not pressed
2.3,1.000771033464125,1.0017679211171835,1.000542674492884,1.001769289240809,1.0000344728813335,1.0000047170709006,1.0000796887056886,1.0000077554981424,1.0002501591627553,1.0000077543210524,1.0005873823586569,1.000012078485669,10,not pressed
2.4,1.000771033464125,1.0018231199853818,1.000618489311743,1.001769289240809,1.000044131949533,1.0000047170709006,1.0000796887056886,1.0000106216604994,1.0002784943430028,1.0000077543210524,1.0005873823586569,1.0000148912837015,10,not pressed
2.5,1.0008657776036873,1.0018231199853818,1.000618489311743,1.0020402808073732,1.000044131949533,1.000033832784391,1.0000961760241072,1.0000106216604994,1.0002784943430028,1.0000222290536833,1.0006033565794885,1.0000062874308961,10,not pressed
2.6,1.0008657776036873,1.0019355941682309,1.0007231427817944,1.0020402808073732,1.0000381366658229,1.000033832784391,1.0000961760241072,1.000025626863427,1.0003447177071236,1.0000299833747357,1.0006033565794885,1.0000062874308961,10,pressed
2.7,1.0009509766247118,1.002048933537102,1.0007231427817944,1.0024480066927155,1.0000381366658229,1.0000089461689494,1.000094286852205,1.000025626863427,1.0003447177071236,1.0000299833747357,1.0045951531576052,1.0000413646769484,10,pressed
2.8,1.0009509766247118,1.002048933537102,1.000812016612514,1.0027976039787705,1.000030309489868,1.0000089461689494,1.000094286852205,1.000037091512855,1.0034402147126618,1.000038599287016,1.0045951531576052,1.0000413646769484,10,pressed
2.9,1.0010008233548546,1.0020662372575402,1.000812016612514,1.0027976039787705,1.000030309489868,1.0000060183318387,1.000072818989681,1.000037091512855,1.0034402147126618,1.000038599287016,1.0068488372672417,1.0000407028421172,10,pressed
3.0,1.0009941064195873,1.0020662372575402,1.000814011739326,1.0026734201530203,1.000022482313913,1.0000060183318387,1.000072818989681,1.0000234350922128,1.0040041657572423,1.0000222290536833,1.0072411582687697,1.0000407028421172,10,pressed
3.1,1.0009941064195873,1.0020324950026855,1.0007354762929963,1.0026734201530203,1.000022482313913,1.0000079702232458,1.0000903367655007,1.0000234350922128,1.0041186398854418,1.0000222290536833,1.0072411582687697,1.0000359045395912,10,pressed
3.2,1.0009865056770477,1.0020324950026855,1.0007354762929963,1.0024090341091023,1.0000038303201482,1.0000079702232458,1.0000903367655007,1.0000283244279984,1.0041186398854418,1.0000222290536833,1.0074006073721176,1.0000359045395912,10,pressed
3.3,1.0009865056770477,1.0020023865291228,1.0007118975215807,1.0023594926892552,1.0000038303201482,1.000015940446492,1.0000765973334853,1.0000283244279984,1.004224046755962,1.0000222290536833,1.0074006073721176,1.0000575796303122,10,not pressed
3.4,1.0010047121068517,1.0018163715344108,1.0007118975215807,1.0023594926892552,1.0000088263899067,1.000015940446492,1.0000765973334853,1.0000234350922128,1.004224046755962,1.0000203335529818,1.0074920561225673,1.0000613851805915,10,not pressed
3.5,1.0010047121068517,1.0018163715344108,1.0003774417178113,1.0038741390320498,1.0000088263899067,1.0000079702232458,1.0000698993603778,1.0000234350922128,1.0042742405038285,1.0000270539645604,1.0074920561225673,1.0000613851805915,10,not pressed
3.6,1.000482028486169,1.0032131278481924,1.0005560962550744,1.0038741390320498,1.0000088263899067,1.0000079702232458,1.0000698993603778,1.0000342253504981,1.0042742405038285,1.0000270539645604,1.007513745890302,1.0000445083923966,10,not pressed
3.7,1.0016705725056043,1.0032131278481924,1.0005560962550744,1.0017443533928194,1.0000423000572882,1.0000079702232458,1.0000698993603778,1.0000342253504981,1.00424444808574,1.0000155086421048,1.0074920561225673,1.0000445083923966,10,not pressed
3.8,1.0016705725056043,1.005048879549494,1.001095687370158,1.0017443533928194,1.0000423000572882,1.0000079702232458,1.0000621709298694,1.0000175341697133,1.0042823362696136,1.0000155086421048,1.0074920561225673,1.0000536086213252,10,not pressed
3.9,1.001652189314346,1.0048396775693949,1.001095687370158,1.0017304817952621,1.000030309489868,1.0000139885550847,1.0000621709298694,1.0000175341697133,1.0042823362696136,1.0000367037863143,1.0075307459785268,1.0000536086213252,10,not pressed
4.0,1.001652189314346,1.0048396775693949,1.0011031237519121,1.0016609586694099,1.000030309489868,1.0000139885550847,1.000072818989681,1.0000401262729977,1.004322491267907,1.0000367037863143,1.0075307459785268,1.000042688346611,10,not pressed
4.1,1.0015804241638564,1.0044425571853353,1.0011031237519121,1.0016609586694099,1.0000154878162513,1.0000079702232458,1.000072818989681,1.0000401262729977,1.004322491267907,1.000032912784911,1.0076082722429303,1.0000663489418253,10,not pressed
4.2,1.001582368539855,1.0044425571853353,1.0010312991866774,1.0016365182356186,1.0000154878162513,1.0000079702232458,1.000072647246781,1.0000166911807848,1.0043267010661152,1.0000270539645604,1.0076082722429303,1.0000663489418253,10,not pressed
4.3,1.001582368539855,1.0044114104885462,1.0009944800282364,1.0016365182356186,1.0000204838860098,1.0000149645007883,1.000072647246781,1.0000166911807848,1.0043267010661152,1.0000270539645604,1.0075769100112053,1.0000572487128967,10,not pressed
4.4,1.001513431572636,1.0042177818568414,1.0009944800282364,1.0015775639460005,1.0000204838860098,1.0000149645007883,1.000048431497854,1.000037091512855,1.0042070456478134,1.0000155086421048,1.0050339312967815,1.0000572487128967,10,not pressed
4.5,1.001513431572636,1.0042177818568414,1.0009065130733406,1.0014902059090032,1.0000166535658617,1.0000169163921955,1.000048431497854,1.000037091512855,1.0001227318093,1.0000155086421048,1.0050339312967815,1.000012078485669,10,not pressed
4.6,1.001519087939177,1.004534959052476,1.0009065130733406,1.0014902059090032,1.0000166535658617,1.0000169163921955,1.000048603240754,1.000038103099569,1.0001227318093,1.0000065480933331,1.0004679420836304,1.000012078485669,10,not pressed
4.7,1.001519087939177,1.004534959052476,1.0010416375710673,1.0015838391925145,1.0000401350937262,1.000017892337899,1.000048603240754,1.000038103099569,1.000047926933447,1.0000056865021052,1.0004679420836304,1.0000142294488703,10,not pressed
4.8,1.0016254983347304,1.0047510825207506,1.0011939927094438,1.0015838391925145,1.0000401350937262,1.000017892337899,1.0000544424993607,1.0000352369372123,1.000047926933447,1.0000056865021052,1.0001094747060673,1.000007280183143,10,not pressed
4.9,1.0017722103418885,1.0047510825207506,1.0011939927094438,1.0017453442212163,1.0000423000572882,1.000009922114653,1.0000544424993607,1.0000352369372123,1.0000160296162544,1.000019299643508,1.0001094747060673,1.000007280183143,10,not pressed
5.0,1.0017722103418885,1.004999217871836,1.0012837734159872,1.0017453442212163,1.0000423000572882,1.000009922114653,1.0000630296443702,1.000031359188141,1.0000009714918943,1.000019299643508,1.000026379447245,1.0000138985314546,10,not pressed
5.1,1.0015199717464491,1.004999217871836,1.0012837734159872,1.0017593809568397,1.0000413008433366,1.0000121993212947,1.0000630296443702,1.000031359188141,1.0000009714918943,1.0000125792319294,1.000015827668347,1.0000138985314546,10,not pressed
5.2,1.0015199717464491,1.002687959932889,1.0000525987977729,1.000206917996895,1.0000413008433366,1.0000121993212947,1.0000786582482877,1.0000303476014267,1.0,1.0000125792319294,1.000015827668347,1.000012078485669,10,not pressed
5.3,1.000017322622532,1.0,1.0000525987977729,1.000206917996895,1.0000609520510533,1.0000219587783306,1.0000786582482877,1.0000303476014267,1.0,1.0000211951442097,1.0,1.0000316026131886,10,not pressed
5.4,1.000017322622532,1.0,1.0,1.0,1.0000609520510533,1.0000219587783306,1.000084497506894,1.0000352369372123,1.0000051812901025,1.000024124554385,1.0,1.0000316026131886,10,not pressed
5.5,1.0,1.0000579674634684,1.0,1.0,1.0000196512077166,1.0000229347240344,1.000084497506894,1.0000352369372123,1.0000051812901025,1.000024124554385,1.0000187587180411,1.0000138985314546,10,not pressed
5.6,1.000017322622532,1.0000579674634684,1.0000141472628492,1.0000269175047836,1.0000196512077166,1.0000229347240344,1.0000795169627885,1.0000352369372123,1.0000268779424062,1.0000155086421048,1.0000719572699852,1.0000138985314546,10,not pressed
5.7,1.000017322622532,1.0001140315176884,1.0000310151531695,1.0000269175047836,1.0000344728813335,1.0000229347240344,1.0000795169627885,1.0000431610331404,1.0000550512073376,1.0000155086421048,1.0000719572699852,1.0,10,not pressed
5.8,1.0000201508058024,1.0001140315176884,1.0000310151531695,1.0000980920112974,1.0000344728813335,1.0000112233755911,1.0000815778775909,1.0000431610331404,1.0000550512073376,1.0000037910014035,1.0000616985960564,1.0,10,not pressed
5.9,1.0000201508058024,1.000175113650836,1.0000631185573274,1.0001297985199995,1.0000234815278648,1.0000112233755911,1.0000815778775909,1.0000488933578542,1.000071080823592,1.0000260200550868,1.0000616985960564,1.0000062874308961,10,not pressed
6.0,1.0000622200319513,1.0001983006362232,1.0000631185573274,1.0001297985199995,1.0000234815278648,1.0000258625611451,1.0000776277908865,1.0000488933578542,1.000071080823592,1.0000260200550868,1.0001046384740722,1.0000097620637598,10,not pressed
6.1,1.0000622200319513,1.0001983006362232,1.0000847022019308,1.0001525875731292,1.0000391358797747,1.0000258625611451,1.0000776277908865,1.0000372601106406,1.0000908344921073,1.000010511412982,1.0001046384740722,1.0000097620637598,10,not pressed
6.2,1.0000631038392236,1.0002299664446253,1.0001055603458753,1.0001525875731292,1.0000391358797747,1.0000239106697377,1.0000747081615833,1.0000372601106406,1.000099092173208,1.000010511412982,1.000105664341465,1.0000325953654354,10,not pressed
6.3,1.0001051730653723,1.0002299664446253,1.0001055603458753,1.0001923858470732,1.000036304773578,1.0000239106697377,1.0000747081615833,1.0000539512914253,1.000099092173208,1.0,1.0001242765070213,1.0000325953654354,10,not pressed
6.4,1.0001051730653723,1.0002870687220717,1.0001385706258568,1.0001923858470732,1.000036304773578,1.0000112233755911,1.0000719602751802,1.0000539512914253,1.0001160932813564,1.0,1.0001242765070213,1.0000049637612338,10,not pressed
6.5,1.000107117441371,1.0002870687220717,1.0001385706258568,1.0002306978784217,1.0000471295913882,1.0000112233755911,1.0000719602751802,1.0000595150183536,1.0001160932813564,1.000028949465262,1.0002026820863328,1.000030609860942,10,not pressed
6.6,1.000107117441371,1.0002977970287434,1.0001414726284925,1.000241596990788,1.0000471295913882,1.0000139885550847,1.0000640601017714,1.0000595150183536,1.0001740589643766,1.0000318788754374,1.0002026820863328,1.000030609860942,10,not pressed
6.7,1.000102344882102,1.0003344809160728,1.0001414726284925,1.000241596990788,1.000036304773578,1.0000139885550847,1.0000640601017714,1.0000411378597118,1.0001740589643766,1.0000318788754374,1.0001979924068227,1.0000236605952144,10,not pressed
6.8,1.0001177231286353,1.0003344809160728,1.000157433642989,1.0002652117342485,1.000036304773578,1.0000229347240344,1.0000534120419595,1.0000411378597118,1.0001358469498716,1.0000077543210524,1.0001979924068227,1.0000236605952144,10,not pressed
6.9,1.0001177231286353,1.0003673579849055,1.0001706740300147,1.0002652117342485,1.0000403016293848,1.0000229347240344,1.0000534120419595,1.0000303476014267,1.0001790783391633,1.0000077543210524,1.0001905182301034,1.0000188622926884,10,not pressed
7.0,1.0001385809802554,1.0003673579849055,1.0001706740300147,1.000309799012111,1.0000403016293848,1.0000139885550847,1.0000340050942378,1.0000303476014267,1.0001790783391633,1.0000008615912281,1.0002130873127464,1.0000188622926884,10,not pressed
7.1,1.0001385809802554,1.0004088869139576,1.0001906252981354,1.0003038540417295,1.0000561225169533,1.0000139885550847,1.0000340050942378,1.000037091512855,1.000188955173421,1.0000008615912281,1.0002130873127464,1.0000211787145976,10,not pressed
7.2,1.0001550197955154,1.0004505888802138,1.0001906252981354,1.0003038540417295,1.0000561225169533,1.0000300916591938,1.0000175177758195,1.000037091512855,1.000188955173421,1.0000077543210524,1.0002626220525732,1.000016049494656,10,not pressed
7.3,1.0001550197955154,1.0004505888802138,1.0002007823073604,1.000348606457658,1.0000403016293848,1.0000300916591938,1.0000175177758195,1.0000539512914253,1.0001849072905284,1.0000018955007017,1.0002626220525732,1.000016049494656,10,not pressed
7.4,1.0001520148507903,1.0004824277258204,1.0002056794368084,1.000348606457658,1.0000403016293848,1.0000139885550847,1.0,1.0000539512914253,1.0001849072905284,1.0000018955007017,1.0002344839755117,1.0000249842648767,10,not pressed
7.5,1.0001769382158618,1.0004824277258204,1.0002056794368084,1.0003672670591337,1.0000264791697198,1.0000139885550847,1.0,1.0000419808486403,1.0001810213229516,1.0000094775035084,1.0002541220084609,1.0000249842648767,10,not pressed
7.6,1.0001769382158618,1.0005355501475661,1.0002234542029522,1.0003672670591337,1.0000264791697198,1.0000149645007883,1.0000001717429001,1.0000419808486403,1.0001951079554177,1.0000094775035084,1.0002541220084609,1.0000198550449353,10,not pressed
7.7,1.0001960284529379,1.0005384917800406,1.0002234542029522,1.0003713955107878,1.0000264791697198,1.0000149645007883,1.0000001717429001,1.000045015608783,1.0001951079554177,1.000004824910877,1.0002700962292925,1.000029782567403,10,not pressed
0.1,1.0003605667897837,1.000854105554091,1.0003513380319884,1.0010603811262726,1.0000254803376727,1.0000149646492693,1.000262796696182,1.0001055537813377,1.0002464855165467,1.000015508612708,1.000307966797632,1.0000277972560798,11,not pressed
0.2,1.0003605667897837,1.0009904302809742,1.0004182681991558,1.0013902848152,1.0000254803376727,1.0000149646492693,1.0002763659373572,1.0001114553505819,1.0002665671223625,1.0000048249017315,1.000307966797632,1.0000277972560798,11,not pressed
0.3,1.000447527015555,1.0011027078796384,1.0004182681991558,1.0013902848152,1.0000403022334432,1.0000239109069846,1.0002763659373572,1.0001114553505819,1.0002657573801925,1.0000048249017315,1.0003147095261857,1.0000258117377885,11,not pressed
0.4,1.0004791649838745,1.0011027078796384,1.0004645207537026,1.0015875995841035,1.0000403022334432,1.0000239109069846,1.0002861564025092,1.000123089872806,1.0002657573801925,1.0000144747051942,1.0003147095261857,1.0000258117377885,11,not pressed
0.5,1.0004791649838745,1.0011433630964122,1.0004768547682485,1.0015875995841035,1.0000424672294546,1.0000136633754197,1.0002861564025092,1.000123089872806,1.0002652715348905,1.0000144747051942,1.0003463710341765,1.0000287900152256,11,not pressed
0.6,1.0004772207511843,1.0011433630964122,1.0004768547682485,1.0015549064257412,1.0000424672294546,1.0000136633754197,1.0002773965126364,1.0001106122692613,1.0002652715348905,1.0000115453005716,1.0003322992528472,1.0000287900152256,11,not pressed
0.7,1.0004772207511843,1.0011336750447555,1.0004418479328463,1.0014000267159244,1.0000494618319529,1.0000169165600434,1.0002773965126364,1.0001106122692613,1.0002915071811984,1.0000115453005716,1.0003322992528472,1.000009100292169,11,not pressed
0.8,1.0004781044933162,1.001128831018927,1.0004418479328463,1.0014000267159244,1.0000494618319529,1.0000169165600434,1.0002706977733218,1.000120223396316,1.0002915071811984,1.0000067203988403,1.000342853088844,1.000009100292169,11,not pressed
0.9,1.0004781044933162,1.001128831018927,1.0004173612863216,1.0012991402524936,1.0000434664583828,1.0000169165600434,1.0002706977733218,1.000120223396316,1.0002963656342185,1.0000018954971088,1.000342853088844,1.000009100292169,11,not pressed
1.0,1.0004724485436725,1.0011258900032456,1.0004126453395836,1.0012991402524936,1.0000434664583828,1.0000149646492693,1.000273617736613,1.000120223396316,1.0002963656342185,1.0000018954971088,1.0004061761048255,1.0000100930513147,11,not pressed
1.1,1.0005136309270155,1.0011258900032456,1.0004126453395836,1.0012832890241967,1.0000452983780848,1.0000149646492693,1.000273617736613,1.0001114553505819,1.0003324801350002,1.0000029294046227,1.0004061761048255,1.0000100930513147,11,not pressed
1.2,1.0005136309270155,1.0012023564109644,1.0004561771556275,1.0012832890241967,1.0000452983780848,1.0000149646492693,1.0002483686422738,1.0001114553505819,1.0003324801350002,1.0000029294046227,1.000498668750854,1.0000062874745894,11,not pressed
1.3,1.0005613530021338,1.0012828018398994,1.0004561771556275,1.001434040809978,1.0000268126429106,1.0000149646492693,1.0002483686422738,1.0001146590596002,1.000357744090704,1.0000213674219534,1.0006862925019102,1.0000062874745894,11,not pressed
1.4,1.0005613530021338,1.0012828018398994,1.0005608348967,1.001865491430182,1.0000268126429106,1.0000348090754743,1.0002414981404129,1.0001146590596002,1.0003791212839919,1.0000213674219534,1.0006862925019102,1.0000079420731656,11,not pressed
1.5,1.0006513179511534,1.0014106495215833,1.0006346576014078,1.001865491430182,1.000019818040412,1.0000348090754743,1.0002414981404129,1.0001193803149953,1.0003791212839919,1.0000096498034627,1.0007535732063904,1.0,11,not pressed
1.6,1.0007308547430176,1.0014106495215833,1.0006346576014078,1.0021262111122724,1.000019818040412,1.0000191937892802,1.000252319180844,1.0001193803149953,1.0004213898252658,1.0000144747051942,1.0007535732063904,1.0,11,not pressed
1.7,1.0007308547430176,1.0014997449966403,1.0006856261026926,1.0021262111122724,1.0000226491890425,1.0000191937892802,1.000252319180844,1.0001183686174107,1.0004213898252658,1.0000144747051942,1.0009601059136075,1.0000246535187851,11,not pressed
1.8,1.0007700928936705,1.0014997449966403,1.0006856261026926,1.0021333111416137,1.0000226491890425,1.000025862817759,1.000267777810031,1.0001183686174107,1.0004426050701196,1.0000125792080856,1.0009601059136075,1.0000246535187851,11,pressed
1.9,1.0007700928936705,1.0015326151719042,1.000656242126863,1.001977275613067,1.000019818040412,1.000025862817759,1.000267777810031,1.0001224154077495,1.0004652778508796,1.0000125792080856,1.0011209053315049,1.0000249844385003,11,pressed
